text,label,need_amb,source,is_synthetic
pool water in inch nose temporary discomfort,drowning,0.0,(Synthetic),1.0
pool water in nose piss temporary discomfort,drowning,0.0,(Synthetic),1.0
pool water in nose temporary irritation,drowning,0.0,(Synthetic),1.0
pool water in nose temp discomfort,drowning,0.0,(Synthetic),1.0
pool water in nose temporary discomfort,drowning,0.0,(Synthetic),1.0
someone pulled out from sea blue lips not breathing,drowning,1,(Synthetic),1
someone sea out from pulled blue lips and not breathing,drowning,1,(Synthetic),1
rest someone pulled out from sea blue lips and not breathing,drowning,1,(Synthetic),1
mortal pulled out from sea blue lips and not breathing,drowning,1,(Synthetic),1
someone pulled non out from sea blue lips and not breathing,drowning,1,(Synthetic),1
someone pulled out somebody from sea blue lips and not breathing,drowning,1,(Synthetic),1
someone pulled out sea from blue lips and not breathing,drowning,1,(Synthetic),1
pulled out from sea lips and not breathing,drowning,1,(Synthetic),1
someone pulled out from sea blue lips and not breathing,drowning,1,(Synthetic),1
gasoline fire burns over of terminated body,burns,1.0,(Synthetic),1.0
gasoline burns over body,burns,1.0,(Synthetic),1.0
burns fire gasoline over of body,burns,1.0,(Synthetic),1.0
terminated gasoline fire burns over of body,burns,1.0,(Synthetic),1.0
gasoline fire burns over of body,burns,1.0,(Synthetic),1.0
gasoline body burns over of fire,burns,1.0,(Synthetic),1.0
gasoline fire of over burns body,burns,1.0,(Synthetic),1.0
gasoline fire burns over of organic structure,burns,1.0,(Synthetic),1.0
gasoline fire burns over of torso,burns,1.0,(Synthetic),1.0
deep broken from cut mirror bleeding,wounds,1.0,https://www.redcross.org,0.0
deep cut from bleeding mirror broken,wounds,1.0,https://www.redcross.org,0.0
deep undercut from broken mirror bleeding,wounds,1.0,https://www.redcross.org,0.0
deep cut from broken mirror cryptic bleeding,wounds,1.0,https://www.redcross.org,0.0
deep cut from broken cut back mirror bleeding,wounds,1.0,https://www.redcross.org,0.0
deep cut from broken mirror bleeding,wounds,1.0,https://www.redcross.org,0.0
deep mirror from broken cut bleeding,wounds,1.0,https://www.redcross.org,0.0
deep reduce from broken mirror bleeding,wounds,1.0,https://www.redcross.org,0.0
deep cut from broken bleeding,wounds,1.0,https://www.redcross.org,0.0
deep cut back cut from broken mirror bleeding,wounds,1.0,https://www.redcross.org,0.0
scorpion sting abbreviated mild and brief,scorpion_sting,0.0,(Synthetic),1.0
scorpion sting mild and,scorpion_sting,0.0,(Synthetic),1.0
scorpion brief mild and sting,scorpion_sting,0.0,(Synthetic),1.0
scorpio the scorpion sting mild and brief,scorpion_sting,0.0,(Synthetic),1.0
scorpion scorpio sting mild and brief,scorpion_sting,0.0,(Synthetic),1.0
scorpion con sting mild and brief,scorpion_sting,0.0,(Synthetic),1.0
scorpion sting mild and legal brief,scorpion_sting,0.0,(Synthetic),1.0
scorpion sting mild and brief,scorpion_sting,0.0,(Synthetic),1.0
scorpion sting soft and brief,scorpion_sting,0.0,(Synthetic),1.0
sting scorpion mild and brief,scorpion_sting,0.0,(Synthetic),1.0
cut off hand while handling tin can deep laceration,wounds,1,(Synthetic),1
cut hand handling tin deep laceration,wounds,1,(Synthetic),1
tin hand while handling cut can deep laceration,wounds,1,(Synthetic),1
cut hand piece while handling tin can deep laceration,wounds,1,(Synthetic),1
handling hand while cut tin can deep laceration,wounds,1,(Synthetic),1
cut hand while handling tin can deep laceration,wounds,1,(Synthetic),1
cut laceration while handling tin can deep hand,wounds,1,(Synthetic),1
cut hand while handling hired hand tin can deep laceration,wounds,1,(Synthetic),1
hand while handling tin can deep laceration,wounds,1,(Synthetic),1
cut reach while handling tin can deep laceration,wounds,1,(Synthetic),1
steam brief exposure mild redness,burns,0.0,(Synthetic),1.0
brief steam mild exposure redness,burns,0.0,(Synthetic),1.0
brief steam exposure mild inflammation,burns,0.0,(Synthetic),1.0
brief mild exposure steam redness,burns,0.0,(Synthetic),1.0
brief steam exposure mild redness,burns,0.0,(Synthetic),1.0
brief steam exposure mild vulnerability redness,burns,0.0,(Synthetic),1.0
brief steam mild redness,burns,0.0,(Synthetic),1.0
brief steam steam clean exposure mild redness,burns,0.0,(Synthetic),1.0
brief steam exposure mild rubor,burns,0.0,(Synthetic),1.0
dog scratch from immunise pet minor break in skin,rabies,0.0,(Synthetic),1.0
vaccinated scratch from dog pet minor break in skin,rabies,0.0,(Synthetic),1.0
dog scratch from vaccinated pet minor break dent in skin,rabies,0.0,(Synthetic),1.0
dog scratch break vaccinated pet minor from in skin,rabies,0.0,(Synthetic),1.0
dog scratch from vaccinated immunised pet minor break in skin,rabies,0.0,(Synthetic),1.0
dog scratch from vaccinated darling minor break in skin,rabies,0.0,(Synthetic),1.0
dog scratch from vaccinated in skin,rabies,0.0,(Synthetic),1.0
dog scratch from vaccinated pet minor skin in break,rabies,0.0,(Synthetic),1.0
dog scratch from vaccinated pet minor in skin,rabies,0.0,(Synthetic),1.0
dog fret from vaccinated pet minor break in skin,rabies,0.0,(Synthetic),1.0
dog scratch from vaccinated pet minor break in skin,rabies,0.0,(Synthetic),1.0
capsized boat victim inhaled seawater coughing blood,drowning,1.0,(Synthetic),1.0
boat turtle victim inhaled seawater coughing blood,drowning,1.0,(Synthetic),1.0
boat capsized victim gravy holder inhaled seawater coughing blood,drowning,1.0,(Synthetic),1.0
boat capsized victim inspire seawater coughing blood,drowning,1.0,(Synthetic),1.0
victim capsized boat inhaled seawater coughing blood,drowning,1.0,(Synthetic),1.0
boat capsized victim inhaled seawater coughing ancestry blood,drowning,1.0,(Synthetic),1.0
capsize boat capsized victim inhaled seawater coughing blood,drowning,1.0,(Synthetic),1.0
seawater capsized victim inhaled boat coughing blood,drowning,1.0,(Synthetic),1.0
boat capsized inhaled seawater coughing blood,drowning,1.0,(Synthetic),1.0
boat capsized victim inhaled seawater coughing blood,drowning,1.0,(Synthetic),1.0
hiker bitten copperhead severe swelling within,snake_bite,1.0,https://www.nps.gov,0.0
hiker bitten by copperhead severe jut within minutes,snake_bite,1.0,https://www.nps.gov,0.0
hiker by bitten copperhead severe swelling within minutes,snake_bite,1.0,https://www.nps.gov,0.0
swelling bitten by copperhead severe hiker within minutes,snake_bite,1.0,https://www.nps.gov,0.0
hiker bitten by copperhead severe swelling within minutes,snake_bite,1.0,https://www.nps.gov,0.0
bitten hiker by copperhead severe swelling within minutes,snake_bite,1.0,https://www.nps.gov,0.0
hiker bitten by copperhead severe inside swelling within minutes,snake_bite,1.0,https://www.nps.gov,0.0
hiker bitten aside by copperhead severe swelling within minutes,snake_bite,1.0,https://www.nps.gov,0.0
hiker bitten by copperhead severe protuberance within minutes,snake_bite,1.0,https://www.nps.gov,0.0
teenager dragged current by while swimming,drowning,1,(Synthetic),1
dragged by while swimming,drowning,1,(Synthetic),1
teenager dragged by current while swimming,drowning,1,(Synthetic),1
stripling dragged by current while swimming,drowning,1,(Synthetic),1
teen dragged by current while swimming,drowning,1,(Synthetic),1
teenager dragged by piece current while swimming,drowning,1,(Synthetic),1
teenager dragged by current puff while swimming,drowning,1,(Synthetic),1
swimming dragged by current while teenager,drowning,1,(Synthetic),1
laceration from ceiling fan sword while cleaning,wounds,1,(Synthetic),1
laceration from buff ceiling fan blade while cleaning,wounds,1,(Synthetic),1
laceration from ceiling fan blade while cleaning,wounds,1,(Synthetic),1
while from ceiling fan blade laceration cleaning,wounds,1,(Synthetic),1
laceration from ceiling winnow blade while cleaning,wounds,1,(Synthetic),1
laceration from ceiling fan piece blade while cleaning,wounds,1,(Synthetic),1
laceration from while fan blade ceiling cleaning,wounds,1,(Synthetic),1
laceration from fan blade while cleaning,wounds,1,(Synthetic),1
laceration from ceiling fan vane while cleaning,wounds,1,(Synthetic),1
small scorpion minuscule brief pain,scorpion_sting,0.0,(Synthetic),1.0
small brief pain,scorpion_sting,0.0,(Synthetic),1.0
small scorpion abbreviated brief pain,scorpion_sting,0.0,(Synthetic),1.0
low scorpion brief pain,scorpion_sting,0.0,(Synthetic),1.0
small scorpio the scorpion brief pain,scorpion_sting,0.0,(Synthetic),1.0
small scorpion brief pain,scorpion_sting,0.0,(Synthetic),1.0
scorpion small brief pain,scorpion_sting,0.0,(Synthetic),1.0
lowly scorpion brief pain,scorpion_sting,0.0,(Synthetic),1.0
construction worker unconscious no heart rate cpr started,cpr,1.0,https://www.osha.gov,0.0
construction worker unconscious no pulse cpr started,cpr,1.0,https://www.osha.gov,0.0
construction worker unconscious no cpr started,cpr,1.0,https://www.osha.gov,0.0
construction proletarian unconscious no pulse cpr started,cpr,1.0,https://www.osha.gov,0.0
construction pulse unconscious no worker cpr started,cpr,1.0,https://www.osha.gov,0.0
cardiac resuscitation construction worker unconscious no pulse cpr started,cpr,1.0,https://www.osha.gov,0.0
construction worker no unconscious pulse cpr started,cpr,1.0,https://www.osha.gov,0.0
structure worker unconscious no pulse cpr started,cpr,1.0,https://www.osha.gov,0.0
construction go worker unconscious no pulse cpr started,cpr,1.0,https://www.osha.gov,0.0
stable shock no harm,electric_shock,0.0,(Synthetic),1.0
static no harm,electric_shock,0.0,(Synthetic),1.0
static daze shock no harm,electric_shock,0.0,(Synthetic),1.0
static shock harm,electric_shock,0.0,(Synthetic),1.0
static jar no harm,electric_shock,0.0,(Synthetic),1.0
static shock no harm,electric_shock,0.0,(Synthetic),1.0
harm shock no static,electric_shock,0.0,(Synthetic),1.0
static shock no no more harm,electric_shock,0.0,(Synthetic),1.0
shock static no harm,electric_shock,0.0,(Synthetic),1.0
static scandalize no harm,electric_shock,0.0,(Synthetic),1.0
elderly man slumped in wheelchair no pulse detected,cpr,1.0,https://www.heart.org,0.0
elderly man slumped in wheelchair no pulse pulse rate detected,cpr,1.0,https://www.heart.org,0.0
pulse man slumped in wheelchair no elderly detected,cpr,1.0,https://www.heart.org,0.0
elderly man slumped decline in wheelchair no pulse detected,cpr,1.0,https://www.heart.org,0.0
man slumped in wheelchair no pulse detected,cpr,1.0,https://www.heart.org,0.0
elderly no slumped in wheelchair man pulse detected,cpr,1.0,https://www.heart.org,0.0
no man slumped in wheelchair elderly pulse detected,cpr,1.0,https://www.heart.org,0.0
elderly man slumped in pulse rate wheelchair no pulse detected,cpr,1.0,https://www.heart.org,0.0
elderly piece slumped in wheelchair no pulse detected,cpr,1.0,https://www.heart.org,0.0
gasping boy after swallowing large amount of water,drowning,1,(Synthetic),1
boy gasping after swallowing great amount of water,drowning,1,(Synthetic),1
boy gasping after afterward swallowing large amount of water,drowning,1,(Synthetic),1
sum boy gasping after swallowing large amount of water,drowning,1,(Synthetic),1
large gasping after swallowing boy amount of water,drowning,1,(Synthetic),1
boy gasping swallowing large amount of water,drowning,1,(Synthetic),1
boy gasping after swallowing large puff amount of water,drowning,1,(Synthetic),1
boy gasping after swallowing large amount of piddle,drowning,1,(Synthetic),1
boy gasping after swallowing large amount water,drowning,1,(Synthetic),1
boy after swallowing large amount of water,drowning,1,(Synthetic),1
boy gasping after swallowing large amount of water,drowning,1,(Synthetic),1
woman fainted at concert consciousness,fainting,0.0,https://www.nhs.uk,0.0
woman consciousness at concert regained fainted,fainting,0.0,https://www.nhs.uk,0.0
woman fainted at concert consciousness regained,fainting,0.0,https://www.nhs.uk,0.0
woman fainted at concert regained awareness,fainting,0.0,https://www.nhs.uk,0.0
woman fainted regained consciousness,fainting,0.0,https://www.nhs.uk,0.0
charwoman fainted at concert regained consciousness,fainting,0.0,https://www.nhs.uk,0.0
woman knowingness fainted at concert regained consciousness,fainting,0.0,https://www.nhs.uk,0.0
atomic number woman fainted at concert regained consciousness,fainting,0.0,https://www.nhs.uk,0.0
woman fainted at concert regained consciousness,fainting,0.0,https://www.nhs.uk,0.0
minor effects sting no systemic scorpion,scorpion_sting,0.0,(Synthetic),1.0
minor scorpion sting no systemic result effects,scorpion_sting,0.0,(Synthetic),1.0
shaver scorpion sting no systemic effects,scorpion_sting,0.0,(Synthetic),1.0
minor result scorpion sting no systemic effects,scorpion_sting,0.0,(Synthetic),1.0
minor scorpion sting no systemic effects,scorpion_sting,0.0,(Synthetic),1.0
minor scorpion no sting systemic effects,scorpion_sting,0.0,(Synthetic),1.0
minor scorpion bunco game no systemic effects,scorpion_sting,0.0,(Synthetic),1.0
minor scorpion effects no systemic sting,scorpion_sting,0.0,(Synthetic),1.0
allergic reaction bee sting hives spreading fast,bee_sting,1.0,(Synthetic),1.0
allergic to bee sting hives spreading fast,bee_sting,1.0,(Synthetic),1.0
allergic reaction to bee sting hives spreading fast,bee_sting,1.0,(Synthetic),1.0
allergic reaction spreading bee sting hives to fast,bee_sting,1.0,(Synthetic),1.0
allergic hives to bee sting reaction spreading fast,bee_sting,1.0,(Synthetic),1.0
allergic reaction to bee spreading hives sting fast,bee_sting,1.0,(Synthetic),1.0
sensitized allergic reaction to bee sting hives spreading fast,bee_sting,1.0,(Synthetic),1.0
allergic reaction to bee sting hives spreading loyal,bee_sting,1.0,(Synthetic),1.0
allergic reaction to bee sting hives spreading response fast,bee_sting,1.0,(Synthetic),1.0
allergic reaction to bee flimflam hives spreading fast,bee_sting,1.0,(Synthetic),1.0
snake river garden snake bite,snake_bite,0.0,(Synthetic),1.0
garden serpent bite,snake_bite,0.0,(Synthetic),1.0
garden snake bite,snake_bite,0.0,(Synthetic),1.0
garden bite snake,snake_bite,0.0,(Synthetic),1.0
garden hydra bite,snake_bite,0.0,(Synthetic),1.0
snake garden bite,snake_bite,0.0,(Synthetic),1.0
collation garden snake bite,snake_bite,0.0,(Synthetic),1.0
bite snake garden,snake_bite,0.0,(Synthetic),1.0
swallowed pool water soft cough,drowning,0.0,(Synthetic),1.0
mild pool water swallowed cough,drowning,0.0,(Synthetic),1.0
swallowed pool water mild unsay cough,drowning,0.0,(Synthetic),1.0
swallowed pool water mild cough,drowning,0.0,(Synthetic),1.0
cough pool water mild swallowed,drowning,0.0,(Synthetic),1.0
swallowed pool coughing water mild cough,drowning,0.0,(Synthetic),1.0
swallowed unsay pool water mild cough,drowning,0.0,(Synthetic),1.0
swallowed syndicate water mild cough,drowning,0.0,(Synthetic),1.0
girl fell off swing lay off wont stop crying arm swollen,fractures,1,(Synthetic),1
girl fell off swing wont stop crying arm,fractures,1,(Synthetic),1
girl fell swollen swing wont stop crying arm off,fractures,1,(Synthetic),1
